encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
conch,COAD,brightness,immune_activation,0.07333333333333333,0.875791823665301,0.10365971936740809,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,brightness,proliferation,0.2011111111111111,0.875791823665301,0.10365971936740809,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,brightness,hypoxia,0.22777777777777777,0.875791823665301,0.10365971936740809,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,brightness,stromal_ecm,0.16,0.875791823665301,0.10365971936740809,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,brightness,angiogenesis,0.1288888888888889,0.875791823665301,0.10365971936740809,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,contrast,immune_activation,0.04888888888888889,0.8949472173055013,0.0681010871173607,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,contrast,proliferation,0.09,0.8949472173055013,0.0681010871173607,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,contrast,hypoxia,0.12555555555555556,0.8949472173055013,0.0681010871173607,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,contrast,stromal_ecm,0.043333333333333335,0.8949472173055013,0.0681010871173607,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,contrast,angiogenesis,0.06888888888888889,0.8949472173055013,0.0681010871173607,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,gamma,immune_activation,0.011111111111111112,0.8953657514519162,0.06196729250252247,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,gamma,proliferation,0.0,0.8953657514519162,0.06196729250252247,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
conch,COAD,gamma,hypoxia,0.06888888888888889,0.8953657514519162,0.06196729250252247,4,2100,900,31.622776601683793,3.1622776601683795,10000.0,0.6048032204756139,0.6974064085468655,0.40004281113129425,0.4951895497657212
