encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
uni,IDC,brightness,immune_activation,0.0,0.8849999050299326,0.07779795584010167,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,brightness,proliferation,0.015555555555555555,0.8849999050299326,0.07779795584010167,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,brightness,hypoxia,0.03111111111111111,0.8849999050299326,0.07779795584010167,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,brightness,stromal_ecm,0.01,0.8849999050299326,0.07779795584010167,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,brightness,angiogenesis,0.056666666666666664,0.8849999050299326,0.07779795584010167,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,contrast,immune_activation,0.011111111111111112,0.8858758896589279,0.06788110834691906,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,contrast,proliferation,0.011111111111111112,0.8858758896589279,0.06788110834691906,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,contrast,hypoxia,0.03222222222222222,0.8858758896589279,0.06788110834691906,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,contrast,stromal_ecm,0.023333333333333334,0.8858758896589279,0.06788110834691906,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,contrast,angiogenesis,0.09777777777777778,0.8858758896589279,0.06788110834691906,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
uni,IDC,gamma,immune_activation,0.0044444444444444444,0.8891964403125975,0.08212881190495358,4,2100,900,3162.2776601683795,316.22776601683796,10000.0,0.5832275175940895,0.6367250365972538,0.3735752784252242,0.42666236776437055
