encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
conch,IDC,brightness,immune_activation,0.04777777777777778,0.8859785628981061,0.07524033839607404,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,brightness,proliferation,0.03222222222222222,0.8859785628981061,0.07524033839607404,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,brightness,hypoxia,0.15444444444444444,0.8859785628981061,0.07524033839607404,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,brightness,stromal_ecm,0.04777777777777778,0.8859785628981061,0.07524033839607404,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,brightness,angiogenesis,0.06666666666666667,0.8859785628981061,0.07524033839607404,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,contrast,immune_activation,0.017777777777777778,0.885317295855946,0.06822605372716983,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,contrast,proliferation,0.025555555555555557,0.885317295855946,0.06822605372716983,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,contrast,hypoxia,0.1688888888888889,0.885317295855946,0.06822605372716983,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,contrast,stromal_ecm,0.04666666666666667,0.885317295855946,0.06822605372716983,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,contrast,angiogenesis,0.10333333333333333,0.885317295855946,0.06822605372716983,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,gamma,immune_activation,0.0033333333333333335,0.8882322385576036,0.08240020438200897,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,gamma,proliferation,0.05444444444444444,0.8882322385576036,0.08240020438200897,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
conch,IDC,gamma,hypoxia,0.05333333333333334,0.8882322385576036,0.08240020438200897,4,2100,900,100.0,3.1622776601683795,10000.0,0.5734464710257333,0.6124056127906535,0.36040480109724565,0.4000543174792986
