encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
conch,IDC,stain_shift_identity,immune_activation,0.0033333333333333335,0.9814485031366348,0.008484293812135649,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_identity,proliferation,0.034444444444444444,0.9814485031366348,0.008484293812135649,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_identity,hypoxia,0.0811111111111111,0.9814485031366348,0.008484293812135649,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_identity,stromal_ecm,0.013333333333333334,0.9814485031366348,0.008484293812135649,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_identity,angiogenesis,0.04555555555555556,0.9814485031366348,0.008484293812135649,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_mild,immune_activation,0.0044444444444444444,0.9784416589472029,0.015569074686176868,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_mild,proliferation,0.04555555555555556,0.9784416589472029,0.015569074686176868,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_mild,hypoxia,0.09222222222222222,0.9784416589472029,0.015569074686176868,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_mild,stromal_ecm,0.017777777777777778,0.9784416589472029,0.015569074686176868,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_mild,angiogenesis,0.04666666666666667,0.9784416589472029,0.015569074686176868,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_moderate,immune_activation,0.008888888888888889,0.9539048994912042,0.06413245024469992,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_moderate,proliferation,0.09777777777777778,0.9539048994912042,0.06413245024469992,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_moderate,hypoxia,0.13444444444444445,0.9539048994912042,0.06413245024469992,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_moderate,stromal_ecm,0.035555555555555556,0.9539048994912042,0.06413245024469992,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,stain_shift_moderate,angiogenesis,0.06,0.9539048994912042,0.06413245024469992,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
