encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
uni,IDC,brightness,immune_activation,0.005555555555555556,0.8850457180870904,0.07379216368413634,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,brightness,proliferation,0.01,0.8850457180870904,0.07379216368413634,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,brightness,hypoxia,0.06111111111111111,0.8850457180870904,0.07379216368413634,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,brightness,stromal_ecm,0.006666666666666667,0.8850457180870904,0.07379216368413634,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,brightness,angiogenesis,0.044444444444444446,0.8850457180870904,0.07379216368413634,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,contrast,immune_activation,0.03111111111111111,0.8831575186385049,0.06847578469249938,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,contrast,proliferation,0.008888888888888889,0.8831575186385049,0.06847578469249938,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,contrast,hypoxia,0.04555555555555556,0.8831575186385049,0.06847578469249938,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,contrast,stromal_ecm,0.044444444444444446,0.8831575186385049,0.06847578469249938,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,contrast,angiogenesis,0.10555555555555556,0.8831575186385049,0.06847578469249938,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,gamma,immune_activation,0.04666666666666667,0.887346071600914,0.08183228748540083,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,gamma,proliferation,0.012222222222222223,0.887346071600914,0.08183228748540083,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,gamma,hypoxia,0.10666666666666667,0.887346071600914,0.08183228748540083,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,gamma,stromal_ecm,0.056666666666666664,0.887346071600914,0.08183228748540083,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,gamma,angiogenesis,0.10666666666666667,0.887346071600914,0.08183228748540083,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,stain_shift,immune_activation,0.013333333333333334,0.9529971082342995,0.06423818385021554,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,stain_shift,proliferation,0.07222222222222222,0.9529971082342995,0.06423818385021554,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
uni,IDC,stain_shift,hypoxia,0.08444444444444445,0.9529971082342995,0.06423818385021554,4,2100,900,3162.2776601683795,316.22776601683796,100000.0,0.6391941142794295,0.6849625217854611,0.4341583974678938,0.48596602262411154
