encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
uni,COAD,brightness,immune_activation,0.03333333333333333,0.8755862181054221,0.10214973483027684,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,brightness,proliferation,0.03,0.8755862181054221,0.10214973483027684,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,brightness,hypoxia,0.11888888888888889,0.8755862181054221,0.10214973483027684,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,brightness,stromal_ecm,0.012222222222222223,0.8755862181054221,0.10214973483027684,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,brightness,angiogenesis,0.057777777777777775,0.8755862181054221,0.10214973483027684,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,contrast,immune_activation,0.017777777777777778,0.8956144817670186,0.0668713366612792,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,contrast,proliferation,0.0044444444444444444,0.8956144817670186,0.0668713366612792,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,contrast,hypoxia,0.0811111111111111,0.8956144817670186,0.0668713366612792,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,contrast,stromal_ecm,0.012222222222222223,0.8956144817670186,0.0668713366612792,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,contrast,angiogenesis,0.03666666666666667,0.8956144817670186,0.0668713366612792,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,gamma,immune_activation,0.022222222222222223,0.8956045275264316,0.062157398665116895,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,gamma,proliferation,0.028888888888888888,0.8956045275264316,0.062157398665116895,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,gamma,hypoxia,0.08222222222222222,0.8956045275264316,0.062157398665116895,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,gamma,stromal_ecm,0.051111111111111114,0.8956045275264316,0.062157398665116895,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,gamma,angiogenesis,0.04888888888888889,0.8956045275264316,0.062157398665116895,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,stain_shift,immune_activation,0.10444444444444445,0.9479668443732792,0.060015656428618565,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,stain_shift,proliferation,0.1288888888888889,0.9479668443732792,0.060015656428618565,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,stain_shift,hypoxia,0.2577777777777778,0.9479668443732792,0.060015656428618565,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,stain_shift,stromal_ecm,0.14222222222222222,0.9479668443732792,0.060015656428618565,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,stain_shift,angiogenesis,0.12,0.9479668443732792,0.060015656428618565,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,blur,immune_activation,0.0022222222222222222,0.8933593223492304,0.17758376927011543,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,blur,proliferation,0.0,0.8933593223492304,0.17758376927011543,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,blur,hypoxia,0.06333333333333334,0.8933593223492304,0.17758376927011543,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,blur,stromal_ecm,0.0077777777777777776,0.8933593223492304,0.17758376927011543,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,blur,angiogenesis,0.024444444444444446,0.8933593223492304,0.17758376927011543,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
uni,COAD,jpeg,immune_activation,0.15555555555555556,0.9174760344955656,0.032761890993764003,4,2100,900,1000.0,316.22776601683796,10000.0,0.6589160350168721,0.747225576752537,0.4725516764704333,0.5840291949700107
