encoder,organ,perturbation,program,gpfr,ci_lo,ci_hi,p_value,n_heldout,n_slides,q_value_fdr,significant_fdr_0.05
uni,COAD,blur,angiogenesis,0.007333333333333333,0.0016666666666666668,0.01,0.004497751124437781,3000,4,0.005247376311844077,True
uni,COAD,blur,hypoxia,0.009666666666666667,0.006,0.04533333333333334,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,blur,immune_activation,0.0,0.0,0.002,0.8460769615192404,3000,4,0.8460769615192404,False
uni,COAD,blur,proliferation,0.0003333333333333333,0.0,0.0023333333333333335,0.431784107946027,3000,4,0.44448364053267486,False
uni,COAD,blur,stromal_ecm,0.0013333333333333333,0.0,0.009333333333333334,0.2818590704647676,3000,4,0.2989414383717232,False
uni,COAD,brightness,angiogenesis,0.044333333333333336,0.021666666666666667,0.076,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,brightness,hypoxia,0.06133333333333333,0.04733333333333333,0.10533333333333333,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,brightness,immune_activation,0.012,0.006666666666666667,0.03833333333333333,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,brightness,proliferation,0.025666666666666667,0.017333333333333333,0.039,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,brightness,stromal_ecm,0.007333333333333333,0.004,0.021333333333333333,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,contrast,angiogenesis,0.011,0.007333333333333333,0.016666666666666666,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,contrast,hypoxia,0.075,0.032,0.17533333333333334,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,contrast,immune_activation,0.005,0.0006666666666666666,0.014666666666666666,0.001999000499750125,3000,4,0.0024987506246876563,True
uni,COAD,contrast,proliferation,0.013333333333333334,0.004666666666666667,0.02666666666666667,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,contrast,stromal_ecm,0.005333333333333333,0.0,0.014333333333333333,0.047476261869065464,3000,4,0.05192716141929035,False
uni,COAD,gamma,angiogenesis,0.049666666666666665,0.012666666666666666,0.084,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,gamma,hypoxia,0.07233333333333333,0.029,0.17340833333332928,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,gamma,immune_activation,0.004,0.0003333333333333333,0.01,0.017991004497751123,3000,4,0.020312424432944814,True
uni,COAD,gamma,proliferation,0.009666666666666667,0.0026666666666666666,0.04466666666666667,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,gamma,stromal_ecm,0.003,0.0006666666666666666,0.012666666666666666,0.00399800099950025,3000,4,0.0048251736200865085,True
uni,COAD,jpeg,angiogenesis,0.08366666666666667,0.05,0.14433333333333334,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,jpeg,hypoxia,0.15266666666666667,0.14533333333333334,0.337,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,jpeg,immune_activation,0.105,0.093,0.14133333333333334,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,jpeg,proliferation,0.051,0.024666666666666667,0.08333333333333333,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,jpeg,stromal_ecm,0.07933333333333334,0.05466666666666667,0.113,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,scanner_color,angiogenesis,0.10266666666666667,0.06533333333333333,0.183,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,scanner_color,hypoxia,0.15866666666666668,0.148,0.2816666666666667,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,scanner_color,immune_activation,0.12433333333333334,0.06366666666666666,0.18866666666666668,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,scanner_color,proliferation,0.122,0.0366,0.232,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,scanner_color,stromal_ecm,0.059,0.036,0.15166666666666667,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,stain_shift,angiogenesis,0.056,0.03,0.087,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,stain_shift,hypoxia,0.10766666666666666,0.055,0.21333333333333335,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,stain_shift,immune_activation,0.03333333333333333,0.022,0.07033333333333333,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,stain_shift,proliferation,0.16466666666666666,0.05266666666666667,0.311,0.0004997501249375312,3000,4,0.0006478242360301331,True
uni,COAD,stain_shift,stromal_ecm,0.04933333333333333,0.019,0.12566666666666668,0.0004997501249375312,3000,4,0.0006478242360301331,True
