encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
uni,COAD,brightness,immune_activation,0.027777777777777776,0.8725295281410217,0.10487570277622177,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,brightness,proliferation,0.015555555555555555,0.8725295281410217,0.10487570277622177,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,brightness,hypoxia,0.08555555555555555,0.8725295281410217,0.10487570277622177,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,brightness,stromal_ecm,0.01888888888888889,0.8725295281410217,0.10487570277622177,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,brightness,angiogenesis,0.06,0.8725295281410217,0.10487570277622177,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,contrast,immune_activation,0.015555555555555555,0.8960660402642356,0.06675784506317642,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,contrast,proliferation,0.015555555555555555,0.8960660402642356,0.06675784506317642,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,contrast,hypoxia,0.08777777777777777,0.8960660402642356,0.06675784506317642,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,contrast,stromal_ecm,0.015555555555555555,0.8960660402642356,0.06675784506317642,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
uni,COAD,contrast,angiogenesis,0.03888888888888889,0.8960660402642356,0.06675784506317642,4,2100,900,1000.0,316.22776601683796,10000.0,0.6654575841928867,0.7435637115008974,0.48164350505102155,0.5855801900586446
