encoder,organ,perturbation,program,gpfr,mean_ssim,mean_lpips,n_samples_pooled,n_train,n_heldout,ridge_alpha_selected,ridge_alpha_min,ridge_alpha_max,heldout_mean_pearson_r,heldout_mean_pearson_r_hallmark_genes,heldout_mean_r2,heldout_mean_r2_hallmark_genes
conch,IDC,jpeg_q30,immune_activation,0.056666666666666664,0.8334339069657856,0.08619068304283752,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q30,proliferation,0.2477777777777778,0.8334339069657856,0.08619068304283752,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q30,hypoxia,0.28,0.8334339069657856,0.08619068304283752,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q30,stromal_ecm,0.21333333333333335,0.8334339069657856,0.08619068304283752,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q30,angiogenesis,0.10888888888888888,0.8334339069657856,0.08619068304283752,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q50,immune_activation,0.023333333333333334,0.8671561796135373,0.05426709584684836,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q50,proliferation,0.15222222222222223,0.8671561796135373,0.05426709584684836,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q50,hypoxia,0.24,0.8671561796135373,0.05426709584684836,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q50,stromal_ecm,0.17222222222222222,0.8671561796135373,0.05426709584684836,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q50,angiogenesis,0.08444444444444445,0.8671561796135373,0.05426709584684836,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q70,immune_activation,0.01,0.892690764202012,0.033520809371645255,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q70,proliferation,0.07222222222222222,0.892690764202012,0.033520809371645255,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q70,hypoxia,0.18666666666666668,0.892690764202012,0.033520809371645255,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q70,stromal_ecm,0.12,0.892690764202012,0.033520809371645255,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q70,angiogenesis,0.07333333333333333,0.892690764202012,0.033520809371645255,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q90,immune_activation,0.01,0.9317416052023569,0.011545803299328933,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q90,proliferation,0.05333333333333334,0.9317416052023569,0.011545803299328933,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q90,hypoxia,0.17666666666666667,0.9317416052023569,0.011545803299328933,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q90,stromal_ecm,0.023333333333333334,0.9317416052023569,0.011545803299328933,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
conch,IDC,jpeg_q90,angiogenesis,0.04111111111111111,0.9317416052023569,0.011545803299328933,4,2100,900,100.0,3.1622776601683795,10000.0,0.5585048471550154,0.6141900989348531,0.33870700735953885,0.4021365182567034
